,SMILES,Group,RDMol,molecular_weight,n_hba,n_hbd,logp,ro5_fulfilled
262,COc1nc(N2CC3C(=O)N(C)C(N)=NCC(=C3c3cc(Cl)ccc3OC(F)(F)F)C2(C)C)ccc1F,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef04e0>,541.150380188,7,1,4.236600000000004,True
263,CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)CNC1CC(C)(C)Oc2ccc(CC(C)(C)C)cc21,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef0530>,488.28504951599996,4,3,4.853500000000005,True
264,Cc1cc(OCc2ccc(F)cc2F)cc2c(=O)c(C(=O)Nc3ccc(Cl)c(C4(C)CCOCC4)c3)c[nH]c12,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef0580>,552.162741464,4,2,6.667520000000005,False
265,O=C(Nc1ccc2c(c1)N(C(=O)Nc1cccc(Cl)c1)CCC2)c1cccc(F)c1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef05d0>,423.11498274800005,2,2,5.7161000000000035,True
266,Cc1cnc2c(c1)CCC(Nc1ccc(F)c(C3(CF)COCC(N)=N3)c1)C2,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef0620>,386.191817828,5,2,3.050720000000001,True
267,C=S(O)(O)=CCC(NCc1ccccc1C)C(c1ccccc1)c1ccccc1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef0670>,407.191900168,3,3,5.660220000000004,True
268,Cn1ccc2c(OCC(=O)NCc3cccc(OC(F)(F)F)c3)ccc(F)c21,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef06c0>,396.109705252,4,1,3.9112000000000027,True
269,CC(C)CC(NC(=O)CC(O)C(CC(C)C)NC(=O)C(NC(=O)C(N)CCC(=O)O)C(C)C)C(O)CC(C)C(=O)NC(C(=O)NCc1ccccc1)C(C)C,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef0710>,776.5047777559998,9,9,1.976400000000009,False
270,CC1OC(c2ccccc2)C(NCC2CCCCC2)Cc2[nH]ncc21,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef0760>,339.23106254800007,3,2,4.3232000000000035,True
271,Cc1ccc(C(=O)Nc2cc(C3(C)CCC(C)C(C)(C)OC3)ccc2F)cc1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef07b0>,383.22605741999996,2,1,5.869220000000006,True
272,CCc1cnc2c(c1)C(=O)c1cccc(c1)CC(C)(N)CNC2=O,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef0800>,323.163376912,4,2,1.8782999999999996,True
273,CN1CC(N(C)c2nc(-c3cccnc3)c[nH]2)C(C)(C(=O)NC(CO)c2ccccc2)C1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef0850>,434.2430242,6,3,2.077999999999999,True
274,[C-]#[N+]c1ccc(C(=O)Nc2ccc(F)c(C3(C)COC(N)=N3)c2)c(F)c1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef08a0>,356.10848212800005,4,2,3.3279900000000007,True
275,N=c1occc(-c2ccc(F)cc2)c1C(=O)NCCCN1CCN(c2cccc(C(F)(F)F)c2)CC1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef08f0>,502.19918895200004,5,2,4.526070000000003,True
276,Cc1nc(-c2ccc(Cl)cc2F)c(C2CCCNC2)n1C,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef0940>,307.12515350800004,3,1,3.655020000000002,True
277,C=S(O)(O)=CC(Cc1ccccc1)NC(=O)c1cc(C2CC2)ncn1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef0990>,359.13036253200005,5,3,2.679900000000001,True
278,COc1ccc(C(=O)Nc2ccc(F)c(C3(C)CS(=O)(=O)N(C)C(N)=N3)c2)c(OC)c1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef09e0>,450.137319056,7,2,1.9002999999999994,True
279,CCC1(C)CN(C(=O)c2cccc(Cl)c2)N=C1c1ccc(OC)cc1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef0a30>,356.129155592,3,0,4.6250000000000036,True
280,CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)CNC1CCC(CC2CCCCC2)CC1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef0a80>,436.290134896,3,3,4.491700000000004,True
281,Cc1ccc(NC(=O)c2cc(N(C)c3cccc(F)c3)nc(C)n2)cc1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef0ad0>,350.15428944800004,4,1,4.252740000000002,True
282,CCc1ccc(-c2nc(SCC(=O)Nc3ccccc3)c(-c3ccccc3)[nH]2)cc1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef0b20>,413.15618335600004,3,2,6.036900000000005,True
283,COc1ccc(-c2noc(C)c2C(=O)N=C(N)NCc2ccccc2)cc1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef0b70>,364.15354049999996,4,2,2.9033200000000017,True
284,CC(NC(=O)c1cc(OCC(=O)NCCCCCN)cc(-c2cccnc2)c1)c1ccccc1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef0bc0>,460.247440884,5,3,3.8636000000000017,True
285,CCc1cc(O)cc(-c2ccc(F)cc2)c1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef0c10>,216.095043256,1,1,3.7607000000000017,True
286,COc1ccc(C(=O)Nc2ccc(F)c(C3(C)CS(=O)(=O)C(C)(C)C(N)=N3)c2)nc1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef0c60>,434.14240443600005,7,2,2.261,True
287,CN1C(=O)C(c2ccc(OC(F)F)cc2)(c2ccc(F)c(-c3cccc(Cl)c3)c2)N=C1N,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef0cb0>,459.0961391240001,4,1,4.7778000000000045,True
288,CC(C)Cc1ccc(C(C)C(=O)Nc2ccc(CCCC3OCCCO3)cc2)cc1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef0d00>,409.26169397999996,3,1,5.713000000000005,True
289,COc1ccc(C2c3ccc(N)cc3Oc3nc(N)nc(N)c32)cc1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef0d50>,335.13822478400004,7,3,2.5176999999999996,True
290,O=C(NN=Cc1cc(Cl)ccc1O)c1ccccn1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef0da0>,275.04615424,4,2,2.2044999999999995,True
291,NC1=NC(c2cc(NCC3CCOC3)c(F)cc2F)(C(F)F)COC1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef0df0>,361.141339728,5,2,2.261,True
292,C#Cc1ccc(C(=O)Nc2ccc(F)c(C3(C)N=C(N)COC(C)(F)CC3(F)F)c2)cc1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef0e40>,447.156989792,4,2,4.373000000000003,True
293,COc1cccc(CNCC(O)C(Cc2ccccc2)NC(=O)NC(CCCCN=C(N)N)CC(=O)Nc2ccccc2)c1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef0e90>,603.3533029200001,6,7,2.897300000000003,False
294,CC1=NC2(N=C1N)c1cc(Br)ccc1CC21CCC(O)C1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef0ee0>,347.06332429599996,4,2,2.520900000000001,True
295,O=C(NCCCOc1cccc(CN2CCCCC2)c1)c1cccc(Cl)c1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef0f30>,386.176105784,3,1,4.524800000000004,True
296,COc1ccc(C=CC(=O)C=CC=Cc2ccc(OC)c(F)c2)cc1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef0f80>,338.131822688,3,0,4.694800000000004,True
297,O=C(O)CNCc1ccc(OCc2cccc(COc3ccc(-n4cnc(Br)c4)cc3)c2)cc1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef4030>,521.095018348,6,2,4.967000000000004,True
298,O=C1c2ccccc2C(=O)N1c1ccccc1Cl,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef4080>,257.024356176,2,0,3.140600000000002,True
299,Cc1ccc2[nH]c(NCCCCCCCCC(=O)Nc3ccc(NS(=O)(=O)c4cccs4)cc3)nc2c1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef40d0>,539.202481916,6,4,6.514920000000005,False
300,O=C(C=Cc1ccc(OCc2ccc(F)cc2)cc1)CC(=O)c1ccc(F)cc1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef4120>,392.122400876,3,0,5.399100000000004,True
301,CN1C(=N)C(C(=O)COC(=O)C=Cc2cc(O)c(O)c(O)c2)NC1=O,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef4170>,349.09099982,8,5,-0.07023000000000018,True
302,CCNc1cc(C(=O)NC(Cc2ccccc2)C(N)C(O)CC(C)C(=O)NC(C)(C)C)ccn1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef41c0>,469.305290108,6,5,2.483600000000001,True
303,CC(C)CNC(=O)C(NC(=O)C(C)CC(O)C(CC1CCCCC1)NC(=O)C=Cc1ccccc1)C(C)C,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef4210>,527.372307048,4,4,4.4551000000000025,True
304,COCCN(c1ccc(C(=O)NC(C)C)cc1)c1cc(N2CCc3c(cccc3OC)C2)nc(OC)c1Cl,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef4260>,538.23468328,7,1,5.237600000000006,False
305,O=C(C=Cc1ccc(O)cc1)C=Cc1ccccc1O,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef42b0>,266.09429430800003,3,2,3.3935000000000017,True
306,NC1=NC(c2ccc(OC(F)F)cc2)(c2cccc(F)c2)CO1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef4300>,322.09291231599997,4,1,3.015600000000002,True
307,CCc1nc(NCc2ccco2)c(C)c(-c2cccc(F)c2)n1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef4350>,311.143390416,4,1,4.358620000000004,True
308,COc1cc(C=CC(=O)CC(=O)C=Cc2cc(O)ccc2[N+](=O)[O-])on1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef43a0>,358.080100788,8,1,2.5519000000000007,True
309,CCN(Cc1ccccc1)C(=O)CCc1noc(C=C2C=NN(c3ccccc3)C2=O)n1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef43f0>,429.1800895960001,6,0,3.4669000000000016,True
310,O=C(Nc1ccc(F)c([N+](=O)[O-])c1)c1cc2ccccc2s1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef4440>,316.0317913680001,4,1,4.200900000000001,True
311,COc1cccc(CNc2ccc(S(=O)(=O)NCC3CC3)c(C)c2)c1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef4490>,360.150763628,4,2,3.304020000000002,True
312,Cc1nn(CC(F)(F)F)c(=O)cc1-c1cccc(C(C)C)c1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef44e0>,310.129297824,3,0,3.9044200000000027,True
313,NC1=NC2(c3cc(NC(=O)c4ccc(F)cn4)ccc3F)OCCC2CS1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef4530>,390.09620319199996,6,2,2.8629000000000016,True
314,Cc1cc(Br)cnc1C(=O)Nc1cc(F)c(C#N)cc1F,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef4580>,350.981880416,3,1,3.5547000000000004,True
315,CC#CCOc1cnc(C(=O)Nc2ccc(Cl)c(C3(C)N=C(N)OCC3(F)F)c2)cn1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef45d0>,449.10662355600005,7,2,2.979800000000001,True
316,CCc1ccc(CNCC(O)(c2ccccc2)c2ccccc2)cc1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef4620>,331.19361442,2,2,4.274700000000003,True
317,CCCc1ccc(-c2ccc(F)c(C3(c4ccnc(N)c4)N=C(N)c4c(F)cc(F)cc43)c2)cc1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef4670>,472.18748139600007,4,2,5.711400000000005,True
318,O=C(Nc1ccccn1)c1c(NC(=O)C2CCC(F)(F)CC2)sc2c1CCCC2,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef46c0>,419.147904416,4,2,5.038200000000004,True
319,O=C(NCc1cc(C(F)(F)F)ccc1F)C(C=Cc1ccccc1)CCc1nc(O)c(NCc2ccc(Cl)cc2)cc1O,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef4710>,613.175532316,5,4,7.494800000000007,False
320,NC1=NC(c2cccc(NC(=O)c3cnc(CC(F)F)s3)c2)COC1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef4760>,366.096203192,6,2,2.631500000000001,True
321,N#Cc1cnc2c(c1)CCCC2c1cccc(OCCN2CCOCC2)c1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef47b0>,363.19467704,5,0,3.132480000000002,True
322,CCCC(C)(C)NCC(O)C(CC(C)C)NC(=O)c1cc2cccc(Cl)c2o1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef4800>,408.217970596,4,3,4.7599000000000045,True
323,CN(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1ccc2nc(N)nc(N)c2c1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef4850>,401.1075147360001,5,2,4.599700000000001,True
324,NC1=NC(c2cc(C#CCC(F)(F)F)cnc2F)CC(C(F)(F)F)O1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef48a0>,369.07120948,4,1,3.231600000000001,True
325,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1CCCCC1)S(=O)(=O)c1ccccc1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef48f0>,502.250143316,5,2,4.364400000000003,True
326,COc1ccc(C(=O)c2c(-c3ccc(OC)cc3)[nH]c(O)c2O)cc1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef4940>,339.110672644,5,3,3.3411000000000026,True
327,COc1cccc(-c2cccc(C3CC3CC(=O)NS(=O)(=O)CCCSCCF)c2)c1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef4990>,465.1443785959999,5,1,4.394600000000003,True
328,Nc1ccc(C(=O)Nc2ccc(CN3CCCCC3)cc2)c(F)c1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef49e0>,327.174690544,3,2,3.6461000000000023,True
329,CC1(c2cc(NC(=O)c3ccc(Cl)c(C#N)c3)ccc2F)CS(N)(=O)=N1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef4a30>,392.0510025880001,4,2,3.173580000000001,True
330,COc1cnc(C(=O)Nc2ccc(F)c(C3(CF)N=C(N)OC4CC43)c2)c(C)c1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef4a80>,402.15034693999996,6,2,2.688220000000001,True
331,O=C(Nc1ccccc1)N1CCN(Cc2ccc(F)cc2)CC1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef4ad0>,313.15904048,2,1,3.1754000000000016,True
332,Cc1ccc(-c2nnc(S)c3ccccc23)cc1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef4b20>,252.072119384,3,1,3.8939200000000023,True
333,CNc1ncc2c(CCc3cccc(C(F)(F)F)c3)cccc2n1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef4b70>,331.129632172,3,1,4.475500000000003,True
334,Cc1cc(C)nc(NC(=O)c2ccccc2OCCn2cccn2)c1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef4bc0>,336.15862588,5,1,3.2262400000000016,True
335,CON=C1CCC(C(=O)NC(Cc2ccccc2)C(O)CNCc2cccc(OC)c2)OC1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef4c10>,455.242021156,7,3,2.054599999999999,True
336,Cc1cc(OC(F)F)cnc1C(=O)Nc1ccc(Cl)c(C(F)(F)F)c1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef4c60>,380.03509634,3,1,4.915920000000002,True
337,CCc1ccc(OCCNC(C)c2cccc(Cl)c2)cc1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef4cb0>,303.138992004,2,1,4.632000000000004,True
338,COCc1cc(C(=O)NC(Cc2cc(F)cc(F)c2)C(O)CNCc2cccc(OC)c2)cc(N(C)S(C)(=O)=O)c1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef4d00>,591.2214632800001,7,3,3.0074000000000014,True
339,COc1cc(F)ccc1-c1ccc2c(c1)C(OC(C)c1cc(Cl)cc(Cl)c1)NCCc1cccc(c1)OCCCCN2,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef4d50>,608.20087656,5,2,9.001300000000002,False
340,CC(c1ccccc1)c1cccc(-c2cccc(CC(C)(C)C(=O)O)c2)c1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef4da0>,358.19328007199994,1,1,6.158700000000005,True
341,Cc1cccc(CNC(=O)c2ccc(Oc3ccc(C#N)cc3)cc2)c1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef4df0>,342.136827816,3,1,4.589000000000003,True
342,O=C(C=Cc1ccc(O)cc1)CC(=O)C=Cc1cccc(C=Cc2cccc(F)c2)c1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef4e40>,412.147472752,3,1,5.956600000000004,True
343,COCC(Oc1cc(F)cc(CC2CS(=O)(=O)CC(NCc3cccc(C(C)(C)C)c3)C2O)c1)C(F)F,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef4e90>,543.226628912,6,2,3.888500000000003,True
344,COc1cnc(C(=O)Nc2ccc(F)c(C3(C)CS(=O)(=O)C(C)(C)C(N)=N3)c2)c(F)c1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef4ee0>,452.132982624,7,2,2.4001,True
345,O=C(Nc1cc(Br)ccc1N1CCN(CCCN2C(=O)c3ccccc3C2=O)CC1)c1cc2ccccc2oc1=O,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef4f30>,614.116482064,7,1,4.616100000000004,True
346,O=C(Nc1cc(-c2ccc(F)cc2)ccc1OC(F)F)C1CCCCC1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef4f80>,363.14461354,2,1,5.612900000000002,True
347,CN(Cc1ccccc1)Cc1ccc(C=CC(=O)NO)cc1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef6030>,296.15247788,3,2,2.8372,True
348,O=S(=O)(c1ccc2cc[nH]c2c1)N1CCCCCC1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef6080>,278.108898816,2,1,2.7326000000000006,True
349,COc1cccc(-c2noc(C)c2C(=O)N=C(N)NCCC#N)c1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef60d0>,327.133139404,5,2,1.6168,True
350,O=C(O)c1ccc(-c2ccc(OCCCN3CCCCC3)cc2)cc1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef6120>,339.18344366,3,1,4.306600000000004,True
351,COc1nc(N2CC3C(=O)N(C)C(N)=NC3(c3ccc(Cl)cc3F)C2)ccc1F,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef6170>,421.111708936,6,1,2.140200000000001,True
352,C=CCNC(=O)C(NC(=O)C(CC1CCCCC1)NC(Cc1ccccc1)Cc1ccccc1)C(C)C,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef61c0>,503.35117768,3,3,5.212000000000005,False
353,COc1ccc(NC(=O)C(c2ccccc2)c2ccccc2)cc1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef6210>,317.14157884800005,2,1,4.465800000000003,True
354,CC(NC(=O)c1cc(NCC(F)(F)c2ccccc2)cc(NC2CCC(N)CC2)c1)c1cc(C(=O)N(C)C(C)(C)C)ccc1F,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef6260>,623.344710308,5,4,7.072900000000007,False
355,O=c1ccoc2ccc(OCCCCN3CCN(c4ccccc4O)CC3)cc12,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef62b0>,394.189257312,6,1,3.4798000000000027,True
356,CCn1cc2c3c(cc(=O)nc(C(F)(F)F)c31)NCCc1ccccc1-2,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef6300>,359.124546792,4,1,4.0702000000000025,True
357,NCc1cc(Oc2ccc(NC(=O)c3cc(N4CCOCC4)c4ncccc4c3)cc2)ccn1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef6350>,455.1957396600001,7,2,3.969700000000003,True
358,Cc1nn(CCC(=O)NC(C)c2ccccc2)c(C)c1C,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef63a0>,285.184112356,3,1,3.0758600000000014,True
359,C=S(O)(O)=CC(=O)N(c1ccccc1CC)C1CC(c2cccc(OC)c2)=NO1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef63f0>,416.14059286799994,6,2,3.7261000000000033,True
360,O=C(COCC#Cc1cnccn1)c1cc(COc2cccc(C=CC(=O)N3CCCCC3)c2)ccc1F,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef6440>,513.206384596,6,0,4.4714000000000045,True
361,CCCCNC(=O)C(NC(=O)CNCCC(C)C)C(C)C,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef6490>,299.257277296,3,3,1.6791999999999996,True
362,Fc1cc(COCC(Cc2ccccc2)NCc2ccccn2)ccc1Cl,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef64e0>,384.140469224,3,1,4.791800000000004,True
363,COCOc1ccc(-c2ccc(-c3ccccc3)c(Cl)c2)cc1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef6530>,324.091707464,2,0,5.656700000000004,True
364,CSc1cccc(-c2ccc(C3CC3c3cc(=O)cc(N4CCOCC4)cc3C)nc2)c1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef6580>,444.187149136,5,0,5.246820000000005,True
365,NC1=NC(c2cc(NCC3CCOC3)ccc2F)(C(F)F)C(F)(F)CC1F,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef65d0>,395.143231548,4,2,3.4688000000000025,True
366,Oc1ccc(Cc2cnc(Cl)c(Oc3ccccn3)c2F)cc1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef6620>,330.057133524,4,1,4.357800000000003,True
367,O=C(Nc1ccc(F)cc1)c1ccc2c(c1)CCN(S(=O)(=O)c1ccc(Cl)cc1)C2,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef6670>,444.07106933599994,3,1,4.478400000000003,True
368,CC1(c2cc(NC3CCCc4cc(Cl)c(Cl)cc43)ccc2F)CCSC(N)=NC1F,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef66c0>,469.09578053600006,4,2,6.6269000000000045,True
369,O=C(C=Cc1ccc(O)cc1)C=Cc1ccc(O)cc1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef6710>,266.09429430800003,3,2,3.3935000000000013,True
370,CSc1cccc(NC(=O)COc2cccc(C)c2)c1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef6760>,287.097999784,3,1,3.734420000000002,True
371,CC(C)(C)c1cccc(CNC2CS(=O)(=O)CC(Cc3cc(F)c(N)c(OC(C(F)(F)F)C(F)(F)F)c3)O2)c1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef67b0>,586.1736259480001,6,2,5.049400000000004,False
372,CC1(c2cc(Br)cc(NC(=O)c3ccc(Br)cn3)c2)CN(C(=O)OCC(F)(F)F)CC1F,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef6800>,580.957278484,4,1,5.4692000000000025,False
373,Cc1cc(C#N)cnc1C(=O)Nc1cc(F)c(F)c(F)c1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef6850>,291.061946536,3,1,2.931300000000001,True
374,CCCc1cc(OC(C)Cc2ccccc2)cn(C)c1=O,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef68a0>,285.172878976,3,0,3.347800000000002,True
375,O=C(Nc1ccc(F)cc1)C1CCN(C(=O)c2cccc(F)c2)CC1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef68f0>,344.133634256,2,1,3.455700000000002,True
376,O=C(Oc1ccc(-c2ccc(CNc3ccc(O)c(Cl)c3)cc2)c(F)c1)c1cccc(F)c1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef6940>,465.094327556,4,2,6.822100000000004,True
377,CC1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)CCC1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef6990>,318.093519032,2,1,4.568000000000002,True
378,O=C(Nc1cc(-c2ccccc2)ccc1N1CCN(C(=O)OC(C(F)(F)F)C(F)(F)F)CC1)c1ccccc1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef69e0>,551.1643609159999,4,1,6.357700000000005,False
379,CC(C)c1ccc(C(=O)Nc2ccc(F)c(C3(CF)CC(N)=NCCC3(F)F)c2)nc1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef6a30>,436.18862426800007,4,2,4.590000000000003,True
380,CCCC(=O)C#CC(C)(C)C,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef6a80>,152.120115132,1,0,2.405100000000001,True
381,CC(C)Oc1ccc(-c2cncc(C#N)c2NO)cc1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef6ad0>,269.11642672,5,2,3.2085800000000013,True
382,COCCCN1C(=O)CC2(CCCCCCC2)OC2=CCC(C)C(C(C)C)CC21,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef6b20>,405.324294236,3,0,5.7095000000000065,True
383,CC(C)c1cccc(CNC(=O)CC2CC(=O)N(C)C(=O)N2C)c1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef6b70>,331.18959166,3,1,2.0987999999999998,True
384,CCc1ccc(C(=O)Nc2ccc(F)c(C3(C(F)F)COCC(N)=N3)c2)cn1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef6bc0>,392.1460105080001,5,2,2.8832000000000004,True
385,NC1=NC(c2cc(NC(=O)c3ncc(Cl)cc3Cl)ccc2F)(C(F)F)OCC1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef6c10>,432.036765676,5,2,3.975200000000002,True
386,O=C(NCc1ccccc1)c1ccc(C=S(O)Cc2ccccc2)cc1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef6c60>,363.129299912,2,2,4.709000000000004,True
387,Cc1cc(OC(F)F)cnc1C(=O)Nc1ccc(F)c(C2(C)N=C(N)OC3CC32)c1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef6cb0>,420.14092512800005,6,2,3.3314200000000014,True
